	GO_CATEGORY	VAL	p	Description
638	GO:0050994	4.572133333333333	0.001	Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of lipids. [GOC:ai]
639	GO:0032147	4.570999999999997	0.0	Any process that initiates the activity of an inactive protein kinase. [GOC:mah]
640	GO:0010563	4.567561904761899	0.001	Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus. [GOC:dph, GOC:tb]
641	GO:1901990	4.566514285714284	0.002	Any process that modulates the frequency, rate or extent of mitotic cell cycle phase transition. [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]
642	GO:0051099	4.566083333333334	0.0	Any process that activates or increases the rate or extent of binding, the selective interaction of a molecule with one or more specific sites on another molecule. [GOC:ai]
643	GO:0031401	4.5659511155511305	0.0	Any process that activates or increases the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein. [GOC:mah, GOC:tb]
644	GO:1904019	4.562	0.0	Any apoptotic process in an epithelial cell. [GO_REF:0000085, GOC:TermGenie, PMID:19137015]
645	GO:0051495	4.55975	0.0	Any process that activates or increases the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures. [GOC:ai]
646	GO:0002823	4.558666666666666	0.0	Any process that stops, prevents, or reduces the frequency, rate, or extent of an adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains. An example of this process is found in the Gnathostomata. [GOC:add, GOC:mtg_sensu]
647	GO:0043154	4.5569999999999995	0.0	Any process that stops, prevents, or reduces the frequency, rate or extent of a cysteine-type endopeptidase activity involved in the apoptotic process. [GOC:jl, GOC:mtg_apoptosis]
648	GO:0046777	4.555916666666663	0.0	The phosphorylation by a protein of one or more of its own amino acid residues (cis-autophosphorylation), or residues on an identical protein (trans-autophosphorylation). [ISBN:0198506732]
649	GO:0071900	4.553685714285702	0.0	Any process that modulates the rate, frequency, or extent of protein serine/threonine kinase activity. [GOC:mah]
650	GO:0002820	4.543000000000001	0.0	Any process that stops, prevents, or reduces the frequency, rate, or extent of an adaptive immune response. [GOC:add]
651	GO:0002833	4.541916666666664	0.002	Any process that activates or increases the frequency, rate, or extent of a response to biotic stimulus. [GOC:add]
652	GO:0071495	4.537235919635943	0.0	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:mah]
653	GO:0050801	4.536767857142865	0.0	Any process involved in the maintenance of an internal steady state of ions within an organism or cell. [GOC:ai]
654	GO:0014015	4.536666666666668	0.0	Any process that activates or increases the frequency, rate or extent of gliogenesis, the formation of mature glia. [GOC:ef]
655	GO:0045913	4.530133333333334	0.001	Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving carbohydrate. [GOC:go_curators]
656	GO:0140297	4.526764285714293	0.001	Binding to a DNA-binding transcription factor, a protein that interacts with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene to modulate transcription. [GOC:txnOH-2018]
657	GO:0006970	4.524666666666667	0.0	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of solutes outside the organism or cell. [GOC:jl]
658	GO:1901615	4.514336507936502	0.001	The chemical reactions and pathways involving organic hydroxy compound. [GOC:pr, GOC:TermGenie]
659	GO:0070887	4.509229809191481	0.0	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus. [GOC:mah]
660	GO:0023052	4.509161616161631	0.0	The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered. [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]
661	GO:0051726	4.506361298423824	0.0	Any process that modulates the rate or extent of progression through the cell cycle. [GOC:ai, GOC:dph, GOC:tb]
662	GO:0046635	4.506	0.0	Any process that activates or increases the frequency, rate or extent of alpha-beta T cell activation. [GOC:ai]
663	GO:0010941	4.505881943830166	0.0	Any process that modulates the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death. [GOC:dph, GOC:tb]
664	GO:0007249	4.505333333333333	0.0	The process in which a signal is passed on to downstream components within the cell through the I-kappaB-kinase (IKK)-dependent activation of NF-kappaB. The cascade begins with activation of a trimeric IKK complex (consisting of catalytic kinase subunits IKKalpha and/or IKKbeta, and the regulatory scaffold protein NEMO) and ends with the regulation of transcription of target genes by NF-kappaB. In a resting state, NF-kappaB dimers are bound to I-kappaB proteins, sequestering NF-kappaB in the cytoplasm. Phosphorylation of I-kappaB targets I-kappaB for ubiquitination and proteasomal degradation, thus releasing the NF-kappaB dimers, which can translocate to the nucleus to bind DNA and regulate transcription. [GOC:bf, GOC:jl, PMID:12773372, Reactome:R-HSA-209560]
665	GO:0030856	4.504416666666664	0.001	Any process that modulates the frequency, rate or extent of epithelial cell differentiation. [GOC:mah]
666	GO:0004713	4.50425	0.001	Catalysis of the reaction
667	GO:1900015	4.499333333333333	0.0	Any process that modulates the frequency, rate or extent of cytokine production involved in inflammatory response. [GOC:TermGenie]
668	GO:0042326	4.495502777777786	0.002	Any process that stops, prevents or decreases the rate of addition of phosphate groups to a molecule. [GOC:jl]
669	GO:0042177	4.489	0.0	Any process that stops, prevents or reduces the frequency, rate or extent of protein catabolic process. [GO_REF:0000058, GOC:kmv, GOC:obol, GOC:TermGenie, PMID:24785082]
670	GO:0001618	4.486133333333333	0.001	Combining with a virus component and mediating entry of the virus into the cell. [GOC:bf, GOC:dph, PMID:7621403, UniProtKB-KW:KW-1183]
671	GO:0140272	4.479800000000001	0.001	Binding to a protein or protein complex from a different species, for example a pathogen molecule binding to a host protein. [PMID:28861068]
672	GO:2000117	4.479333333333334	0.0	Any process that stops, prevents, or reduces the frequency, rate or extent of cysteine-type endopeptidase activity. [GOC:obol, GOC:yaf]
673	GO:0002768	4.4704777777777815	0.001	The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell capable of activating, perpetuating, or inhibiting an immune response. [GOC:add, ISBN:0781735149, PMID:15771571]
674	GO:0043067	4.469457633461288	0.0	Any process that modulates the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes. [GOC:jl]
675	GO:0022408	4.469014285714286	0.002	Any process that stops, prevents or reduces the rate or extent of cell adhesion to another cell. [GOC:isa_complete]
676	GO:0014070	4.464294930069921	0.0	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus. [GOC:ef]
677	GO:0050766	4.4514666666666685	0.001	Any process that activates or increases the frequency, rate or extent of phagocytosis. [GOC:ai]
678	GO:0046626	4.4501333333333335	0.001	Any process that modulates the frequency, rate or extent of insulin receptor signaling. [GOC:bf]
679	GO:0005769	4.449807142857143	0.002	A membrane-bounded organelle that receives incoming material from primary endocytic vesicles that have been generated by clathrin-dependent and clathrin-independent endocytosis; vesicles fuse with the early endosome to deliver cargo for sorting into recycling or degradation pathways. [GOC:mah, NIF_Subcellular:nlx_subcell_20090701, PMID:19696797]
680	GO:0032091	4.447466666666668	0.001	Any process that stops, prevents, or reduces the frequency, rate or extent of protein binding. [GOC:mah]
681	GO:0051402	4.44	0.0	Any apoptotic process in a neuron, the basic cellular unit of nervous tissue. Each neuron consists of a body, an axon, and dendrites. Their purpose is to receive, conduct, and transmit impulses in the nervous system. [CL:0000540, GOC:mtg_apoptosis]
682	GO:0002224	4.436333333333334	0.0	The series of molecular signals initiated by a ligand binding to a toll-like receptor on the surface of a target cell. Toll-like receptors directly bind pattern motifs from a variety of microbial sources to initiate an innate immune response. [GO_REF:0000022, GOC:add, ISBN:0781735149, PMID:12467241, PMID:12524386, PMID:12855817, PMID:15585605, PMID:15728447]
683	GO:0019897	4.434333333333334	0.0	The component of a plasma membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region. [GOC:curators, GOC:dos]
684	GO:1905477	4.434333333333334	0.0	Any process that activates or increases the frequency, rate or extent of protein localization to membrane. [GO_REF:0000058, GOC:bc, GOC:PARL, GOC:TermGenie, PMID:26911690]
685	GO:0046890	4.433333333333332	0.001	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of lipids. [GOC:ai]
686	GO:0009719	4.432607654845143	0.0	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:sm]
