abstract,1,2,3,4,5,6,7,8,9,10,Nada,Henry,Bacteria,Protein
16985179.txt,0,0,0,0,0,0,0,0,0,0,,,,
16988250.txt,0,0,0,0,0,0,0,1,1,0,,,,
16988270.txt,0,0,0,0,0,0,0,0,0,0,,,,
16989375.txt,0,0,0,0,0,0,0,0,0,0,,,,
16995966.txt,0,0,0,0,0,0,0,0,0,0,,,,
1699702.txt,0,0,0,0,0,0,0,0,0,0,,,,
16997155.txt,0,0,0,0,0,0,0,0,0,0,,,,
16999834.txt,0,0,0,0,0,0,0,0,0,0,,,,
17000004.txt,1,1,1,1,1,1,1,1,1,1,,,,
17000779.txt,0,0,0,0,0,0,0,0,0,0,,,,
17000869.txt,0,0,0,0,0,0,0,0,0,0,,,,
17001009.txt,0,0,0,0,0,0,0,0,0,0,,,,
17006978.txt,0,0,0,0,0,0,0,0,0,0,,,,
17007044.txt,0,0,0,0,0,0,0,0,0,0,,,,
17007876.txt,0,0,0,0,0,0,0,0,0,0,,,,
17009233.txt,0,0,0,0,0,0,0,0,0,0,,,,
17013811.txt,0,0,0,0,0,0,0,0,0,0,,,,
17015708.txt,0,0,0,0,0,0,0,0,0,0,,,,
17015711.txt,0,0,0,0,0,0,0,0,0,0,,,,
17015730.txt,0,0,0,0,0,0,0,0,0,0,,,,
1701668.txt,0,0,0,0,0,0,0,0,0,0,,,,
17019761.txt,0,0,0,0,0,0,0,0,0,0,,,,
1702088.txt,0,0,0,0,0,0,0,0,0,0,,,,
17026840.txt,0,0,0,0,0,0,0,0,0,0,,,,
17028201.txt,0,0,0,0,0,0,0,0,0,0,,,,
17032919.txt,0,0,0,0,0,0,0,0,0,0,,,,
17033109.txt,0,0,0,0,0,0,0,0,0,0,,,,
17034573.txt,0,0,0,0,0,0,0,0,0,0,,,,
17035093.txt,0,0,0,0,0,0,0,0,0,0,,,,
17035942.txt,0,0,0,0,0,0,0,0,0,0,,,,
1703641.txt,0,0,0,0,0,0,0,0,0,0,,,,
17041044.txt,0,0,0,0,0,0,0,0,0,0,,,,
17041206.txt,0,0,0,0,0,0,0,0,0,0,,,,
1704144.txt,0,0,0,0,0,0,0,0,0,0,,,,
17042498.txt,0,0,0,0,0,0,0,0,0,0,,,,
17044815.txt,0,0,0,0,0,0,0,0,0,0,,,,
17045281.txt,0,0,0,0,0,0,0,0,0,0,,,,
17045843.txt,1,1,0,0,1,1,1,0,1,1,,,,
17046278.txt,0,0,0,0,0,0,0,0,0,0,,,,
17048270.txt,0,0,0,0,0,0,0,0,0,0,,,,
17051817.txt,0,0,0,0,0,0,0,0,0,0,,,,
17054395.txt,0,0,0,0,0,0,0,0,0,0,,,,
17054860.txt,0,0,0,0,0,0,0,0,0,0,,,,
17055361.txt,0,0,0,0,0,0,0,0,0,0,,,,
17055775.txt,0,0,0,0,0,0,0,0,0,0,,,,
17056548.txt,0,0,0,0,0,0,0,0,0,0,,,,
17061211.txt,0,0,0,0,0,0,0,0,0,0,,,,
17061489.txt,0,0,0,0,0,0,0,0,0,0,,,,
17063121.txt,0,0,0,0,0,0,0,0,0,0,,,,
17064698.txt,0,0,0,0,0,0,0,0,0,0,,,,
1706663.txt,0,0,0,0,0,0,0,0,0,0,,,,
17072536.txt,0,0,0,0,0,0,0,0,0,0,,,,
17074791.txt,0,0,0,0,0,0,0,0,0,0,,,,
17076676.txt,0,0,0,0,0,0,0,0,0,0,,,,
17077496.txt,0,0,0,0,0,0,0,0,0,0,,,,
17080003.txt,0,0,0,0,0,0,0,0,0,0,,,,
17080611.txt,0,0,0,0,0,0,0,0,0,0,,,,
17081609.txt,0,0,0,0,0,0,0,0,0,0,,,,
17082591.txt,0,0,0,0,0,0,0,0,0,0,,,,
17082640.txt,0,0,0,0,0,0,0,0,0,0,,,,
17084472.txt,0,0,0,0,0,0,0,0,0,0,,,,
17085697.txt,0,0,0,0,0,0,0,0,0,0,,,,
17085711.txt,0,0,0,0,0,0,0,0,0,0,,,,
17085766.txt,0,0,0,0,0,0,0,0,0,0,,,,
17091316.txt,0,0,0,0,0,0,0,0,0,0,,,,
17095127.txt,0,0,0,0,0,0,0,0,0,0,,,,
17096643.txt,0,0,0,0,0,0,0,0,0,0,,,,
17096901.txt,0,0,0,0,0,0,0,0,0,0,,,,
17101663.txt,0,0,0,0,0,0,0,0,0,0,,,,
17101721.txt,0,0,0,0,0,0,0,0,0,0,,,,
17102629.txt,0,0,0,0,0,0,0,0,0,0,,,,
17102800.txt,0,0,0,0,0,0,0,0,0,0,,,,
17105404.txt,0,0,0,0,0,0,0,0,0,0,,,,
17110475.txt,0,0,0,0,0,0,0,0,0,0,,,,
17114455.txt,0,0,0,0,0,0,0,0,0,0,,,,
17116883.txt,0,0,0,0,0,0,0,0,0,0,,,,
17117366.txt,0,0,0,0,0,0,0,0,0,0,,,,
1712644.txt,0,0,0,0,0,0,0,0,0,0,,,,
17127199.txt,0,0,0,0,0,0,0,0,0,0,,,,
17129579.txt,0,0,0,0,0,0,0,0,0,0,,,,
17130252.txt,0,0,0,0,0,0,0,0,0,0,,,,
17133799.txt,0,0,0,0,0,0,0,0,0,0,,,,
17135526.txt,0,0,0,0,0,0,0,0,0,0,,,,
17139082.txt,0,0,0,0,0,0,0,0,0,0,,,,
1713950.txt,1,1,1,1,1,1,1,1,1,1,,,,
17140407.txt,0,0,0,0,0,0,0,0,0,0,,,,
17140750.txt,0,0,0,0,0,0,0,0,0,0,,,,
17141749.txt,0,0,0,0,0,0,0,0,0,0,,,,
17150027.txt,0,0,0,0,0,0,0,0,0,0,,,,
17152008.txt,0,0,0,0,0,0,0,0,0,0,,,,
17152811.txt,0,0,0,0,0,0,0,0,0,0,,,,
17156.txt,0,0,0,0,0,0,0,0,0,0,,,,
17156194.txt,0,0,0,0,0,0,0,0,0,0,,,,
17158192.txt,0,0,0,0,0,0,0,0,0,0,,,,
17159207.txt,0,0,0,0,0,0,0,0,0,0,,,,
17159227.txt,0,0,0,0,0,0,0,0,0,0,,,,
17159923.txt,0,0,0,0,0,0,0,0,0,0,,,,
17160678.txt,0,0,0,0,0,0,0,0,0,0,,,,
17163036.txt,0,0,0,0,0,0,0,0,0,0,,,,
17164674.txt,0,0,0,0,0,0,0,0,0,0,,,,
1716522.txt,0,0,0,0,0,0,0,0,0,0,,,,
17166399.txt,0,0,0,0,0,0,0,0,0,0,,,,
17170116.txt,0,0,0,0,0,0,0,0,0,0,,,,
17170726.txt,0,0,0,0,0,0,0,0,0,0,,,,
17172524.txt,0,0,0,0,0,0,0,0,0,0,,,,
1717561.txt,0,0,0,0,0,0,0,0,0,0,,,,
17177972.txt,0,0,0,0,0,0,0,0,0,0,,,,
17178790.txt,0,0,0,0,0,0,0,0,0,0,,,,
17178921.txt,0,0,0,0,0,0,0,0,0,0,,,,
17180623.txt,0,0,0,0,0,0,0,0,0,0,,,,
17182546.txt,0,0,0,0,0,0,0,0,0,0,,,,
17184289.txt,0,0,0,0,0,0,0,0,0,0,,,,
17184291.txt,0,0,0,0,0,0,0,0,0,0,,,,
17185413.txt,0,0,0,0,0,0,0,0,0,0,,,,
17185554.txt,0,0,0,0,0,0,0,0,0,0,,,,
17185649.txt,0,0,0,0,0,0,0,0,0,0,,,,
17187070.txt,0,0,0,0,0,0,0,0,0,0,,,,
17187819.txt,0,0,0,0,0,0,0,0,0,0,,,,
17197511.txt,0,0,0,0,0,0,0,0,0,0,,,,
17202320.txt,0,0,0,0,0,0,0,0,0,0,,,,
17202327.txt,0,0,0,0,0,0,0,0,0,0,,,,
17202362.txt,0,0,0,0,0,0,0,0,0,0,,,,
17202379.txt,0,0,0,0,0,0,0,0,0,0,,,,
17204543.txt,0,0,0,0,0,0,0,0,0,0,,,,
17210665.txt,0,0,0,0,0,0,0,0,0,0,,,,
1721311.txt,0,0,0,0,0,0,0,0,0,0,,,,
17215251.txt,1,1,1,1,1,1,1,1,1,1,,,,
17215335.txt,0,0,0,0,0,0,0,0,0,0,,,,
17216975.txt,0,0,0,0,0,0,0,0,0,0,,,,
17224292.txt,0,0,0,0,0,1,0,0,0,0,,,,
17228913.txt,0,0,0,0,0,0,0,0,0,0,,,,
17236159.txt,0,0,0,0,0,0,0,0,0,0,,,,
17237389.txt,0,0,0,0,0,0,0,0,0,0,,,,
17237435.txt,0,0,0,0,0,0,0,0,0,0,,,,
17241403.txt,0,0,0,0,0,0,0,0,0,0,,,,
17242060.txt,0,0,0,0,0,0,0,0,0,0,,,,
17251393.txt,0,0,0,0,0,0,0,0,0,0,,,,
17256057.txt,0,0,0,0,0,0,0,0,0,0,,,,
17256284.txt,0,0,0,0,0,0,0,0,0,0,,,,
17258298.txt,0,0,0,0,0,0,0,0,0,0,,,,
17258434.txt,0,0,0,0,0,0,0,0,0,0,,,,
17258457.txt,0,0,0,0,0,0,0,0,0,0,,,,
17261045.txt,0,0,0,0,0,0,0,0,0,0,,,,
17262711.txt,0,0,0,0,0,0,0,0,0,0,,,,
17264113.txt,0,0,0,0,0,0,0,0,0,0,,,,
17266705.txt,0,0,0,0,0,0,0,0,0,0,,,,
17266719.txt,0,0,0,0,0,0,0,0,0,0,,,,
17266722.txt,0,0,0,0,0,0,0,0,0,0,,,,
17267407.txt,0,0,0,0,0,0,0,0,0,0,,,,
17277109.txt,0,0,0,0,0,0,0,0,0,0,,,,
17278386.txt,0,0,0,0,0,0,0,0,0,0,,,,
17283097.txt,0,0,0,0,0,0,0,0,0,0,,,,
17288980.txt,0,0,0,0,0,0,0,0,0,0,,,,
1729177.txt,0,0,0,0,0,0,0,0,0,0,,,,
1729205.txt,0,0,0,0,0,0,0,0,0,0,,,,
1729208.txt,0,0,0,0,0,0,0,0,0,0,,,,
17298362.txt,0,0,0,0,0,0,0,0,0,0,,,,
17302730.txt,0,0,0,0,0,0,0,0,0,0,,,,
17303463.txt,0,0,0,0,0,0,0,0,0,0,,,,
17304220.txt,0,0,0,0,0,0,0,0,0,0,,,,
17304758.txt,0,0,0,0,0,0,0,0,0,0,,,,
17306402.txt,0,0,0,0,0,0,0,0,0,0,,,,
17307862.txt,0,0,0,0,0,0,0,0,0,0,,,,
17311810.txt,0,0,0,0,0,0,0,0,0,0,,,,
17311932.txt,0,0,0,0,0,0,0,0,0,0,,,,
17311991.txt,0,0,0,0,0,0,0,0,0,0,,,,
17312112.txt,0,0,0,0,0,0,0,0,0,0,,,,
17312126.txt,0,0,0,0,0,0,0,0,0,0,,,,
17312142.txt,0,0,0,0,0,0,0,0,0,0,,,,
17312986.txt,0,0,0,0,0,0,0,0,0,0,,,,
17313559.txt,0,0,0,0,0,0,0,0,0,0,,,,
17316411.txt,0,0,0,0,0,0,0,0,0,0,,,,
17317252.txt,0,0,0,0,0,0,0,0,0,0,,,,
1731762.txt,0,0,0,0,0,0,0,0,0,0,,,,
17321475.txt,0,0,0,0,0,0,0,0,0,0,,,,
17322529.txt,0,0,0,0,0,0,0,0,0,0,,,,
17323077.txt,0,0,0,0,0,0,0,0,0,0,,,,
17323431.txt,0,0,0,0,0,0,0,0,0,0,,,,
17328756.txt,0,0,0,0,0,0,0,0,0,0,,,,
17331441.txt,0,0,0,0,0,0,0,0,0,0,,,,
17334892.txt,0,0,0,0,0,0,0,0,0,0,,,,
17334893.txt,0,0,0,0,0,0,0,0,0,0,,,,
17334894.txt,0,0,0,0,0,0,0,0,0,0,,,,
17335103.txt,0,0,0,0,0,0,0,0,0,0,,,,
17335347.txt,0,0,0,0,0,0,0,0,0,0,,,,
17337057.txt,0,0,0,0,0,0,0,0,0,0,,,,
17339270.txt,0,0,0,0,0,0,0,0,0,0,,,,
17340092.txt,0,0,0,0,0,0,0,0,0,0,,,,
17346177.txt,0,0,0,0,0,0,0,0,0,0,,,,
17354405.txt,0,0,0,0,0,0,0,0,0,0,,,,
1735559.txt,0,0,0,0,0,0,0,0,0,0,,,,
17360272.txt,0,0,0,0,0,0,0,0,0,0,,,,
17360281.txt,0,0,0,0,0,0,0,0,0,0,,,,
17360675.txt,0,0,0,0,0,0,0,0,0,0,,,,
17360804.txt,0,0,0,0,0,0,0,0,0,0,,,,
17367207.txt,0,0,0,0,0,0,0,0,0,0,,,,
17368762.txt,0,0,0,0,0,0,0,0,0,0,,,,
17369705.txt,0,0,0,0,0,0,0,0,0,0,,,,
17371859.txt,0,0,0,0,0,0,0,0,0,0,,,,
17372201.txt,0,0,0,0,0,0,0,0,0,0,,,,
17374131.txt,0,0,0,0,0,0,0,0,0,0,,,,
17374174.txt,0,0,0,0,0,0,0,0,0,0,,,,
17374847.txt,0,0,0,0,0,0,0,0,0,0,,,,
17380303.txt,0,0,0,0,0,0,0,0,0,0,,,,
17383976.txt,0,0,0,0,0,0,0,0,0,0,,,,
17384261.txt,0,0,0,0,0,0,0,0,0,0,,,,
17384776.txt,0,0,0,0,0,0,0,0,0,0,,,,
17387166.txt,0,0,0,0,0,0,0,0,0,0,,,,
17387677.txt,0,0,0,0,0,0,0,0,0,0,,,,
17389022.txt,0,0,0,0,0,0,0,0,0,0,,,,
17389047.txt,0,0,0,0,0,0,0,0,0,0,,,,
17389920.txt,0,0,0,0,0,0,0,0,0,0,,,,
17391311.txt,0,0,0,0,0,0,0,0,0,0,,,,
17391789.txt,0,0,0,0,0,0,0,0,0,0,,,,
17392834.txt,0,0,0,0,0,0,0,0,0,0,,,,
17393790.txt,0,0,0,0,0,0,0,0,0,0,,,,
17397008.txt,0,0,0,0,0,0,0,0,0,0,,,,
17397111.txt,0,0,0,0,0,0,0,0,0,0,,,,
17404319.txt,0,0,0,0,0,0,0,0,0,0,,,,
17406775.txt,0,0,0,0,0,0,0,0,0,0,,,,
17409215.txt,0,0,0,0,0,0,0,0,0,0,,,,
1741458.txt,0,0,0,0,0,0,0,0,0,0,,,,
17416634.txt,0,0,0,0,0,0,0,0,0,0,,,,
17416737.txt,0,0,0,0,0,0,0,0,0,0,,,,
17418499.txt,0,0,0,0,0,0,0,0,0,0,,,,
17419947.txt,0,0,0,0,0,0,0,0,0,0,,,,
17420143.txt,0,0,0,0,0,0,0,0,0,0,,,,
17420722.txt,0,0,0,0,0,0,0,0,0,0,,,,
17425262.txt,0,0,0,0,0,0,0,0,0,0,,,,
17425659.txt,0,0,0,0,0,0,0,0,0,0,,,,
17427289.txt,0,0,0,0,0,0,0,0,0,0,,,,
17428310.txt,0,0,0,0,0,0,0,0,0,0,,,,
17428648.txt,0,0,0,0,0,0,0,0,0,0,,,,
17428678.txt,0,0,0,0,0,0,0,0,0,0,,,,
17429413.txt,0,0,0,0,0,0,0,0,0,0,,,,
17436230.txt,1,0,0,1,1,1,1,1,0,0,,,,
17437194.txt,0,0,0,0,0,0,0,0,0,0,,,,
17439657.txt,0,0,0,0,0,0,0,0,0,0,,,,
17442335.txt,0,0,0,0,0,0,0,0,0,0,,,,
17442922.txt,0,0,0,0,0,0,0,0,0,0,,,,
17444958.txt,0,0,0,0,0,0,0,0,0,0,,,,
17446047.txt,0,0,0,0,0,0,0,0,0,0,,,,
17454263.txt,0,0,0,0,0,0,0,0,0,0,,,,
17455762.txt,0,0,0,0,0,0,0,0,0,0,,,,
17455793.txt,0,0,0,0,0,0,0,0,0,0,,,,
17455818.txt,0,0,0,0,0,0,0,0,0,0,,,,
17459655.txt,0,0,0,0,0,0,0,0,0,0,,,,
17460726.txt,0,0,0,0,0,0,0,0,0,0,,,,
17460916.txt,0,0,0,0,0,0,0,0,0,0,,,,
17462542.txt,0,0,0,0,0,0,0,0,0,0,,,,
17464507.txt,0,0,0,0,0,0,0,0,0,0,,,,
17465306.txt,0,0,0,0,0,0,0,0,0,0,,,,
17466622.txt,0,0,0,0,0,0,0,0,0,0,,,,
17467674.txt,0,0,0,0,0,0,0,0,0,0,,,,
17471025.txt,0,0,0,0,0,0,0,0,0,0,,,,
17472390.txt,0,0,0,0,0,0,0,0,0,0,,,,
17472631.txt,0,0,0,0,0,0,0,0,0,0,,,,
17474518.txt,0,0,0,0,0,0,0,0,0,0,,,,
17475845.txt,0,0,0,0,0,0,0,0,0,0,,,,
17487803.txt,0,0,0,0,0,0,0,0,0,0,,,,
17488482.txt,0,0,0,0,0,0,0,0,0,0,,,,
17490434.txt,0,0,0,0,0,0,0,0,0,0,,,,
17491009.txt,0,0,0,0,0,0,0,0,0,0,,,,
17493346.txt,0,0,0,0,0,0,0,0,0,0,,,,
17495235.txt,0,0,0,0,0,0,0,0,0,0,,,,
17497607.txt,0,0,0,0,0,0,0,0,0,0,,,,
17499399.txt,0,0,0,0,0,0,0,0,0,0,,,,
17501739.txt,0,0,0,0,0,0,0,0,0,0,,,,
17502125.txt,0,0,0,0,0,0,0,0,0,0,,,,
17507376.txt,0,0,0,0,0,0,0,0,0,0,,,,
17507668.txt,0,0,0,0,0,0,0,0,0,0,,,,
17510547.txt,0,0,0,0,0,0,0,0,0,0,,,,
17512708.txt,0,0,0,0,0,0,0,0,0,0,,,,
17516847.txt,0,0,0,0,0,0,0,0,0,0,,,,
17516916.txt,0,0,0,0,0,0,0,0,0,0,,,,
17517189.txt,0,0,0,0,0,0,0,0,0,0,,,,
17517876.txt,0,0,0,0,0,0,0,0,0,0,,,,
17521319.txt,0,0,0,0,0,0,0,0,0,0,,,,
17521656.txt,0,0,0,0,0,0,0,0,0,0,,,,
17522256.txt,0,0,0,0,0,0,0,0,0,0,,,,
1752696.txt,0,0,0,0,0,0,0,0,0,0,,,,
17531223.txt,0,0,0,0,0,0,0,0,0,0,,,,
17531264.txt,0,0,0,0,0,0,0,0,0,0,,,,
175353.txt,0,0,0,0,0,0,0,0,0,0,,,,
17536686.txt,0,0,0,0,0,0,0,0,0,0,,,,
17537762.txt,0,0,0,0,0,0,0,0,0,0,,,,
17538891.txt,0,0,0,0,0,0,0,0,0,0,,,,
1754316.txt,0,0,0,0,0,0,0,0,0,0,,,,
17545316.txt,0,0,0,0,0,0,0,0,0,0,,,,
175456.txt,0,0,0,0,0,0,0,0,0,0,,,,
17548606.txt,0,0,0,0,0,0,0,0,0,0,,,,
17550374.txt,0,0,0,0,0,0,0,0,0,0,,,,
17553612.txt,0,0,0,0,0,0,0,0,0,0,,,,
17559195.txt,0,0,0,0,0,0,0,0,0,0,,,,
17559232.txt,0,0,0,0,0,0,0,0,0,0,,,,
17560700.txt,0,0,0,0,0,0,0,0,0,0,,,,
17562776.txt,0,0,0,0,0,0,0,0,0,0,,,,
17566578.txt,0,0,0,0,0,0,0,0,0,0,,,,
17570320.txt,0,0,0,0,0,0,0,0,0,0,,,,
17572262.txt,0,0,0,0,0,0,0,0,0,0,,,,
17574761.txt,0,0,0,0,0,0,0,0,0,0,,,,
17575196.txt,0,0,0,0,0,0,0,0,0,0,,,,
17577067.txt,0,0,0,0,0,0,0,0,0,0,,,,
17578297.txt,0,0,0,0,0,0,0,0,0,0,,,,
17579070.txt,0,0,0,0,0,0,0,0,0,0,,,,
17586953.txt,0,0,0,0,0,0,0,0,0,0,,,,
17587064.txt,0,0,0,0,0,0,0,0,0,0,,,,
17589542.txt,0,0,0,0,0,0,0,0,0,0,,,,
17590082.txt,0,0,0,0,0,0,0,0,0,0,,,,
17590231.txt,0,0,0,0,0,0,0,0,0,0,,,,
17591792.txt,0,0,0,0,0,0,0,0,0,0,,,,
17593666.txt,0,0,0,0,0,0,0,0,0,0,,,,
17593817.txt,0,0,0,0,0,0,0,0,0,0,,,,
17594666.txt,0,0,0,0,0,0,0,0,0,0,,,,
17596358.txt,0,0,0,0,0,0,0,0,0,0,,,,
17597075.txt,0,0,0,0,0,0,0,0,0,0,,,,
17597272.txt,0,0,0,0,0,0,0,0,0,0,,,,
17600041.txt,0,0,0,0,0,0,0,0,0,0,,,,
17600061.txt,0,0,0,0,0,0,0,0,0,0,,,,
17600076.txt,0,0,0,0,0,0,0,0,0,0,,,,
17600142.txt,0,0,0,0,0,0,0,0,0,0,,,,
17601143.txt,0,0,0,0,0,0,0,0,0,0,,,,
17604307.txt,0,0,0,0,0,0,0,0,0,0,,,,
17606462.txt,0,0,0,0,0,0,0,0,0,0,,,,
17608695.txt,0,0,0,0,0,0,0,0,0,0,,,,
17610364.txt,0,0,0,0,0,0,0,0,0,0,,,,
17610832.txt,0,0,0,0,0,0,0,0,0,0,,,,
17615561.txt,0,0,0,0,0,0,0,0,0,0,,,,
17617607.txt,0,0,0,0,0,0,0,0,0,0,,,,
17620420.txt,0,0,0,0,0,0,0,0,0,0,,,,
17620717.txt,0,0,0,0,0,0,0,0,0,0,,,,
17623030.txt,0,0,0,0,0,0,0,0,0,0,,,,
17623694.txt,0,0,0,0,0,0,0,0,0,0,,,,
17624592.txt,1,1,1,0,1,1,1,1,1,1,,,,
17628615.txt,0,0,0,0,0,0,0,0,0,0,,,,
17629023.txt,0,0,0,0,0,0,0,0,0,0,,,,
17629370.txt,0,0,0,0,0,0,0,0,0,0,,,,
17630199.txt,0,0,0,0,0,0,0,0,0,0,,,,
17630354.txt,0,0,0,0,0,0,0,0,0,0,,,,
17631048.txt,0,0,0,0,0,0,0,0,0,0,,,,
17634937.txt,0,0,0,0,0,0,0,0,0,0,,,,
17635609.txt,0,0,0,0,0,0,0,0,0,0,,,,
17635872.txt,0,0,0,0,0,0,0,0,0,0,,,,
17641048.txt,0,0,0,0,0,0,0,0,0,0,,,,
17642746.txt,0,0,0,0,0,0,0,0,0,0,,,,
17643099.txt,0,0,0,0,0,0,0,0,0,0,,,,
17643815.txt,0,0,0,0,0,0,0,0,0,0,,,,
17644634.txt,0,0,0,0,0,0,0,0,0,0,,,,
17645551.txt,0,0,0,0,0,0,0,0,0,0,,,,
17645945.txt,0,0,0,0,0,0,0,0,0,0,,,,
17650335.txt,0,0,0,0,0,0,0,0,0,0,,,,
17653288.txt,0,0,0,0,0,0,0,0,0,0,,,,
17654060.txt,0,0,0,0,0,0,0,0,0,0,,,,
17654346.txt,0,0,0,0,0,0,0,0,0,0,,,,
17660350.txt,0,0,0,0,0,0,0,0,0,0,,,,
17662044.txt,0,0,0,0,0,0,0,0,0,0,,,,
17662936.txt,0,0,0,0,0,0,0,0,0,0,,,,
17662939.txt,0,0,0,0,0,0,0,0,0,0,,,,
17664259.txt,0,0,0,0,0,0,0,0,0,0,,,,
1766637.txt,0,0,0,0,0,0,0,0,0,0,,,,
17668047.txt,0,0,0,0,0,0,0,0,0,0,,,,
17670880.txt,0,0,0,0,0,0,0,0,0,0,,,,
17671166.txt,0,0,0,0,0,0,0,0,0,0,,,,
17671438.txt,0,0,0,0,0,0,0,0,0,0,,,,
17675513.txt,0,0,0,0,0,0,0,0,0,0,,,,
17676990.txt,0,0,0,0,0,0,0,0,0,0,,,,
17679096.txt,0,0,0,0,0,0,0,0,0,0,,,,
17681010.txt,0,0,0,0,0,0,0,0,0,0,,,,
17682062.txt,0,0,0,0,0,0,0,0,0,0,,,,
17682994.txt,0,0,0,0,0,0,0,0,0,0,,,,
17684942.txt,0,0,0,0,0,0,0,0,0,0,,,,
17687012.txt,0,0,0,0,0,0,0,0,0,0,,,,
17693713.txt,0,0,0,0,0,0,0,0,0,0,,,,
17694655.txt,0,0,0,0,0,0,0,0,0,0,,,,
17699606.txt,0,0,0,0,0,0,0,0,0,0,,,,
17699646.txt,0,0,0,0,0,0,0,0,0,0,,,,
17701716.txt,0,0,0,0,0,0,0,0,0,0,,,,
17702649.txt,0,0,0,0,0,0,0,0,0,0,,,,
17705133.txt,0,0,0,0,0,0,0,0,0,0,,,,
17706770.txt,0,0,0,0,0,0,0,0,0,0,,,,
17709521.txt,0,0,0,0,0,0,0,0,0,0,,,,
17709522.txt,0,0,0,0,0,0,0,0,0,0,,,,
17709770.txt,0,0,0,0,0,0,0,0,0,0,,,,
17709917.txt,0,0,0,0,0,0,0,0,0,0,,,,
17711480.txt,0,0,0,0,0,0,0,0,0,0,,,,
17713660.txt,0,0,0,0,0,0,0,0,0,0,,,,
17714441.txt,0,0,0,0,0,0,0,0,0,0,,,,
17716294.txt,0,0,0,0,0,0,0,0,0,0,,,,
1771932.txt,0,0,0,0,0,0,0,0,0,0,,,,
17724155.txt,0,0,0,0,0,0,0,0,0,0,,,,
17725604.txt,0,0,0,0,0,0,0,0,0,0,,,,
17725649.txt,0,0,0,0,0,0,0,0,0,0,,,,
17726154.txt,0,0,0,0,0,0,0,0,0,0,,,,
17727687.txt,0,0,0,0,0,0,0,0,0,0,,,,
17760726.txt,0,0,0,0,0,0,0,0,0,0,,,,
17764859.txt,0,0,0,0,0,0,0,0,0,0,,,,
17765649.txt,0,0,0,0,0,0,0,0,0,0,,,,
17766866.txt,0,0,0,0,0,0,0,0,0,0,,,,
1778136.txt,0,0,0,0,0,0,0,0,0,0,,,,
1778431.txt,1,1,1,1,1,1,1,1,1,1,,,,
1778432.txt,0,0,0,0,0,0,0,0,0,0,,,,
17785781.txt,0,0,0,0,0,0,0,0,0,0,,,,
17786229.txt,0,0,0,0,0,0,0,0,0,0,,,,
17786606.txt,0,0,0,0,0,0,0,0,0,0,,,,
17803106.txt,0,0,0,0,0,0,0,0,0,0,,,,
17804031.txt,0,0,0,0,0,0,0,0,0,0,,,,
17804794.txt,0,0,0,0,0,0,0,0,0,0,,,,
17823754.txt,0,0,0,0,0,0,0,0,0,0,,,,
1784746.txt,0,0,0,0,0,0,0,0,0,0,,,,
17852183.txt,0,0,0,0,0,0,0,0,0,0,,,,
17867527.txt,0,0,0,0,0,0,0,0,0,0,,,,
17868871.txt,0,0,0,0,0,0,0,0,0,0,,,,
17869216.txt,0,0,0,0,0,0,0,0,0,0,,,,
17873050.txt,0,0,0,0,0,0,0,0,0,0,,,,
17875202.txt,0,0,0,0,0,0,0,0,0,0,,,,
17878332.txt,0,0,0,0,0,0,0,0,0,0,,,,
17879010.txt,0,0,0,0,0,0,0,0,0,0,,,,
17880846.txt,0,0,0,0,0,0,0,0,0,0,,,,
17884733.txt,0,0,0,0,0,0,0,0,0,0,,,,
17889356.txt,0,0,0,0,0,0,0,0,0,0,,,,
17894423.txt,1,1,1,1,1,1,1,1,1,1,,,,
17894535.txt,0,0,0,0,0,0,0,0,0,0,,,,
17897956.txt,0,0,0,0,0,0,0,0,0,0,,,,
17898272.txt,0,0,0,0,0,0,0,0,0,0,,,,
17906149.txt,0,0,0,0,0,0,0,0,0,0,,,,
17906828.txt,0,0,0,0,0,0,0,0,0,0,,,,
17911596.txt,0,0,0,0,0,0,0,0,0,0,,,,
17913002.txt,0,0,0,0,0,0,0,0,0,0,,,,
17913155.txt,0,0,0,0,0,0,0,0,0,0,,,,
17916076.txt,0,0,0,0,0,0,0,0,0,0,,,,
17919279.txt,0,0,0,0,0,0,0,0,0,0,,,,
17924446.txt,0,0,0,0,0,0,0,0,0,0,,,,
17927574.txt,0,0,0,0,0,0,0,0,0,0,,,,
17927897.txt,0,0,0,0,0,0,0,0,0,0,,,,
17929089.txt,1,1,1,1,1,1,1,1,1,1,,,,
17932476.txt,0,0,0,0,0,0,0,0,0,0,,,,
17933890.txt,0,0,0,0,0,0,0,0,0,0,,,,
17934076.txt,0,0,0,0,0,0,0,0,0,0,,,,
17936683.txt,0,0,0,0,0,0,0,0,0,0,,,,
17938213.txt,0,0,0,0,0,0,0,0,0,0,,,,
17942931.txt,0,0,0,0,0,0,0,0,0,0,,,,
17943987.txt,0,0,0,0,0,0,0,0,0,0,,,,
17944676.txt,0,0,0,0,0,0,0,0,0,0,,,,
17947583.txt,0,0,0,0,0,0,0,0,0,0,,,,
17947663.txt,0,0,0,0,0,0,0,0,0,0,,,,
17951390.txt,0,0,0,0,0,0,0,0,0,0,,,,
17960157.txt,0,0,0,0,0,0,0,0,0,0,,,,
17961480.txt,0,0,0,0,0,0,0,0,0,0,,,,
17961484.txt,0,0,0,0,0,0,0,0,0,0,,,,
17963688.txt,0,0,0,0,0,0,0,0,0,0,,,,
