abstract,rahul_bacteria,anshu_bacteria,rahul_malaria,anshu_malaria
19720757.txt,1,0,1,0
19723542.txt,1,0,1,0
19724119.txt,0,0,0,1
19724120.txt,0,0,0,0
19724122.txt,0,0,0,1
19724124.txt,0,0,0,1
19724135.txt,0,0,1,0
19726196.txt,0,0,0,0
19726600.txt,0,0,0,0
19730911.txt,0,0,0,0
19733182.txt,1,0,0,0
19734295.txt,0,0,0,0
19741609.txt,0,0,0,0
19748125.txt,0,0,0,0
19748581.txt,0,0,0,0
19752237.txt,0,0,1,1
19758182.txt,0,0,1,0
19761612.txt,0,0,0,0
1976515.txt,0,0,0,0
19766426.txt,0,0,0,1
19766722.txt,0,0,0,0
19770659.txt,0,0,0,0
19771729.txt,0,0,0,0
19771788.txt,0,0,1,1
19779559.txt,0,0,1,0
19779562.txt,0,0,1,1
1978223.txt,0,0,0,0
19783626.txt,0,0,0,0
19783686.txt,0,0,1,1
19786085.txt,0,0,1,0
19788686.txt,0,0,1,0
19789867.txt,0,0,0,0
19789923.txt,0,0,0,0
19794069.txt,1,0,1,0
19797073.txt,0,0,0,0
19797817.txt,0,0,1,0
19804894.txt,0,0,0,1
19805146.txt,0,0,0,0
19805538.txt,0,0,0,0
19806244.txt,0,0,1,0
19806260.txt,0,0,1,1
19808251.txt,0,0,1,1
19810043.txt,0,0,0,0
19813285.txt,0,0,0,1
19816402.txt,0,0,0,1
19818416.txt,0,0,1,0
19821902.txt,0,0,0,0
19821985.txt,0,0,1,0
19822644.txt,0,0,1,1
19824039.txt,0,0,0,0
19825784.txt,0,0,1,0
19828742.txt,0,0,0,0
19834554.txt,1,0,0,0
19835840.txt,0,0,0,0
19836313.txt,0,0,0,0
19836470.txt,1,0,0,0
19836479.txt,0,0,0,0
1983703.txt,0,0,0,0
19838550.txt,0,0,0,0
19838556.txt,0,0,0,1
19839858.txt,0,0,0,1
19841752.txt,0,0,1,0
19846871.txt,0,0,1,1
19849761.txt,0,0,1,0
19849846.txt,0,0,1,0
19851020.txt,0,0,0,1
19851500.txt,1,0,0,1
19855398.txt,0,0,0,0
19859526.txt,0,0,1,0
19860257.txt,0,0,0,0
19861535.txt,0,0,1,0
19861978.txt,0,0,0,1
19873830.txt,0,0,0,0
19877711.txt,0,0,0,0
19879290.txt,0,0,0,0
19882182.txt,0,0,0,0
1988434.txt,0,0,0,0
19885957.txt,0,0,0,0
19891460.txt,0,0,0,0
19899611.txt,0,0,0,0
1990006.txt,0,0,0,0
1990138.txt,0,0,0,0
19902486.txt,0,0,0,0
19903324.txt,1,0,1,0
19909377.txt,0,0,1,1
19912454.txt,0,0,0,1
19912543.txt,0,0,0,0
19917289.txt,1,0,0,0
19923722.txt,1,0,0,1
19923743.txt,0,0,0,1
19923746.txt,0,0,0,0
1992492.txt,0,0,0,0
19929951.txt,0,0,0,0
19933359.txt,0,0,0,1
19933829.txt,0,0,1,1
19933855.txt,0,0,1,0
19943886.txt,0,0,0,1
19945296.txt,0,0,1,1
19945889.txt,0,0,0,0
19946997.txt,0,0,0,0
19948221.txt,0,0,0,1
19949542.txt,1,0,1,0
19953109.txt,0,0,0,0
19953527.txt,0,0,0,0
19956395.txt,0,0,1,0
1995723.txt,0,0,0,0
19958803.txt,0,0,0,0
19965631.txt,0,0,1,0
19965768.txt,0,0,0,0
19965998.txt,0,0,0,0
19966004.txt,0,0,0,1
19966473.txt,0,0,0,1
19968878.txt,0,0,1,1
1996960.txt,0,0,0,0
1997215.txt,0,0,0,0
1999481.txt,0,0,1,0
19995538.txt,0,0,1,0
19995930.txt,0,0,0,1
20001326.txt,0,0,0,1
20005509.txt,0,0,1,0
20006108.txt,0,0,0,0
20006311.txt,0,0,1,0
20007320.txt,1,0,0,0
20014241.txt,1,0,1,0
20015006.txt,1,0,1,0
20016198.txt,0,0,1,0
20016852.txt,0,0,1,0
20017951.txt,0,0,0,0
20018378.txt,0,0,1,1
20022381.txt,0,0,1,1
20027182.txt,0,0,0,0
20029331.txt,0,0,1,0
20030334.txt,0,0,0,0
20031285.txt,0,0,0,0
20033279.txt,0,0,0,0
20033661.txt,0,0,0,1
20043405.txt,0,0,0,1
20045529.txt,0,0,0,1
20047254.txt,0,0,0,0
20048124.txt,0,0,0,0
20054134.txt,0,0,0,0
20056412.txt,0,0,0,0
20056708.txt,0,0,0,0
20057063.txt,0,0,0,0
20059636.txt,0,0,0,0
2006134.txt,1,0,0,0
20065024.txt,0,0,1,0
20066349.txt,0,0,0,0
20067391.txt,0,0,0,0
20074148.txt,0,0,0,0
20077894.txt,0,0,0,0
20078124.txt,0,0,0,0
20078764.txt,0,0,0,0
20080535.txt,0,0,0,1
20083656.txt,0,0,1,0
20083667.txt,0,0,1,0
20086087.txt,0,0,0,0
2008809.txt,0,0,0,0
20089757.txt,0,1,1,0
20091026.txt,0,0,0,0
20091303.txt,0,0,1,0
20095042.txt,0,0,1,0
20100830.txt,1,0,1,0
20102408.txt,0,0,1,1
20105099.txt,0,0,0,0
20106967.txt,1,0,0,0
20118380.txt,0,0,0,0
20118541.txt,0,0,1,0
20123133.txt,0,0,0,0
20123711.txt,0,0,1,1
20123991.txt,0,0,0,0
20124715.txt,0,0,0,0
20132627.txt,0,0,0,0
20133752.txt,0,0,0,0
20138058.txt,1,0,0,0
20140740.txt,0,0,0,0
20145093.txt,1,0,0,0
20148414.txt,0,0,0,1
2014987.txt,0,0,0,0
20152022.txt,0,0,0,0
20153552.txt,0,0,0,0
20154126.txt,0,0,0,0
20155483.txt,0,0,0,0
20160069.txt,0,0,1,0
20163613.txt,0,0,0,1
20163614.txt,0,0,0,0
20164710.txt,0,0,0,0
2016726.txt,0,0,0,0
20175879.txt,0,0,1,0
20176793.txt,0,0,1,0
20178649.txt,0,0,0,0
20179011.txt,0,0,0,0
20183752.txt,0,0,0,0
20184858.txt,0,0,0,0
2019286.txt,0,0,0,0
20194602.txt,1,0,1,1
20195658.txt,1,0,0,1
20197120.txt,0,0,0,0
20199596.txt,0,0,1,0
20207251.txt,0,0,1,0
20208160.txt,0,0,0,1
20208164.txt,0,0,0,0
20208166.txt,0,0,0,0
20215403.txt,1,0,1,0
20218497.txt,0,0,0,0
202201.txt,0,0,0,0
20220790.txt,0,0,0,1
20222012.txt,1,0,0,0
20222731.txt,0,0,0,0
20228380.txt,0,0,1,1
20228796.txt,0,0,1,0
20230195.txt,0,0,0,0
20230270.txt,0,0,0,0
202311.txt,0,0,0,0
20232104.txt,0,0,0,0
20233306.txt,1,0,0,1
20233397.txt,0,0,0,1
20236987.txt,0,0,0,0
20252514.txt,0,0,0,0
20266406.txt,0,0,0,1
20268398.txt,0,0,0,1
20275968.txt,0,0,0,1
20281504.txt,0,0,1,0
20300051.txt,0,0,0,1
20300065.txt,0,0,0,0
20302306.txt,0,0,0,1
20303688.txt,0,0,0,0
20306324.txt,0,0,1,0
20307324.txt,0,0,0,0
20308296.txt,0,0,0,0
20309608.txt,0,0,0,0
2031408.txt,0,0,0,0
2031409.txt,0,0,0,0
20331797.txt,1,0,1,0
20335022.txt,0,0,0,0
20335106.txt,0,0,0,0
20336974.txt,0,0,0,0
20337706.txt,0,0,0,1
203448.txt,0,0,0,0
20345489.txt,1,0,0,0
203462.txt,0,0,0,0
203482.txt,0,0,0,0
20349333.txt,0,0,0,0
20354314.txt,0,0,0,0
2036423.txt,0,0,0,0
20364833.txt,0,0,0,0
20367285.txt,0,0,0,0
20367550.txt,0,0,0,0
20368272.txt,1,0,1,0
20368349.txt,0,0,1,0
20369227.txt,0,0,0,0
2037371.txt,0,0,1,0
20374895.txt,0,0,0,0
20375616.txt,0,0,1,0
20375621.txt,1,0,1,0
20379761.txt,0,0,0,0
20383335.txt,0,0,0,0
20385585.txt,1,0,0,0
20386499.txt,0,0,1,0
20390244.txt,0,0,0,1
20390355.txt,0,0,0,1
20390450.txt,0,0,1,1
20390935.txt,0,0,0,1
20391771.txt,0,1,0,1
20393136.txt,0,0,1,0
20393707.txt,0,0,0,0
20393757.txt,0,0,0,1
20395091.txt,0,0,0,1
20397033.txt,0,0,0,1
20397074.txt,0,0,1,0
20399182.txt,0,1,0,0
20400970.txt,0,0,0,0
20401395.txt,0,0,0,0
20402597.txt,0,0,1,1
20404075.txt,1,0,1,0
20406286.txt,0,0,0,0
20406323.txt,0,0,1,0
20407474.txt,0,0,0,0
20409722.txt,0,0,0,0
20417301.txt,0,0,1,0
20418187.txt,0,0,0,0
20421446.txt,0,1,0,0
20421507.txt,1,0,0,0
20426415.txt,0,0,0,0
20427286.txt,0,0,1,0
20432863.txt,0,0,0,0
20433683.txt,0,0,0,1
20438738.txt,0,0,0,0
20440266.txt,1,0,1,1
20440844.txt,1,0,0,1
20445244.txt,0,0,0,0
20445247.txt,0,0,0,0
20445269.txt,0,0,0,1
20447993.txt,0,0,0,0
20448470.txt,0,0,0,1
20452977.txt,0,0,0,1
20456353.txt,0,0,0,1
20457256.txt,0,0,0,0
2045780.txt,0,0,0,0
20462923.txt,0,0,1,0
20463106.txt,0,0,1,0
20465573.txt,0,1,1,1
20465577.txt,0,0,1,1
20471417.txt,0,0,0,1
20477630.txt,0,0,0,0
2048254.txt,0,0,0,0
20482627.txt,0,0,1,0
20483591.txt,0,0,0,0
20485518.txt,1,0,0,1
20491065.txt,0,0,0,0
20493513.txt,0,0,0,0
20494402.txt,0,0,0,0
20494603.txt,0,0,0,0
20498262.txt,1,0,1,1
20500693.txt,0,0,1,0
20501448.txt,0,0,1,0
2050688.txt,0,0,0,0
20508216.txt,0,0,1,0
20511421.txt,0,0,0,0
2051481.txt,0,0,0,1
20515490.txt,0,0,0,0
20515849.txt,0,1,0,0
20516620.txt,1,0,0,0
20518560.txt,0,0,0,1
20521155.txt,0,0,0,0
20530493.txt,0,0,1,0
20532227.txt,1,0,1,1
2053420.txt,0,0,0,0
20534589.txt,1,0,0,1
20535222.txt,0,0,0,0
20541111.txt,0,0,0,0
2054175.txt,0,0,0,0
20542133.txt,0,0,1,0
20545942.txt,1,0,1,0
20548035.txt,0,0,1,0
20551984.txt,0,0,0,0
20553716.txt,1,0,0,0
20557916.txt,0,0,0,1
20559622.txt,0,0,0,0
20564125.txt,0,0,0,0
20564183.txt,0,0,1,0
2056537.txt,0,0,0,0
20565782.txt,1,0,1,0
20570629.txt,0,0,1,0
20572885.txt,0,0,0,0
20578527.txt,0,0,0,1
20578695.txt,0,0,0,1
20578913.txt,0,1,0,0
20580090.txt,0,0,1,0
20580690.txt,1,0,1,1
20584631.txt,0,0,1,1
20587384.txt,0,0,0,0
20593542.txt,0,0,1,0
2059583.txt,0,0,0,0
20596074.txt,0,0,0,0
20599580.txt,0,0,0,0
20600565.txt,0,0,0,0
20602634.txt,0,0,1,0
20604544.txt,0,0,0,0
20606166.txt,0,0,0,0
20606274.txt,0,0,1,0
20606275.txt,0,0,0,0
20607231.txt,0,0,0,0
20607546.txt,0,0,0,0
20608941.txt,1,0,1,1
20609389.txt,0,0,0,0
20615881.txt,1,0,0,0
20619522.txt,0,0,0,0
20623641.txt,1,0,1,0
20624467.txt,0,0,0,1
20624943.txt,0,0,1,0
20625591.txt,0,0,0,0
20630471.txt,0,0,0,0
20630605.txt,0,0,0,0
20631660.txt,0,0,0,0
20631876.txt,0,0,0,1
20633231.txt,1,0,0,1
20633652.txt,1,0,0,1
20634404.txt,0,0,1,1
20634434.txt,0,0,1,0
20638936.txt,0,0,1,1
20639648.txt,0,0,0,0
20643340.txt,0,1,1,1
2064528.txt,0,0,0,0
2064596.txt,0,0,1,0
20649989.txt,0,0,1,1
2065058.txt,0,0,0,0
20652730.txt,0,0,1,0
20657474.txt,0,0,0,0
20659527.txt,0,0,0,0
20659893.txt,1,0,0,0
20660606.txt,0,0,1,0
20661643.txt,0,0,0,0
20662039.txt,0,0,0,0
2067015.txt,0,0,0,1
20670172.txt,0,0,0,0
20670691.txt,1,0,1,1
20674574.txt,1,0,0,1
20675593.txt,0,0,0,0
20676373.txt,0,0,0,1
20686130.txt,0,0,1,1
20686557.txt,0,0,0,1
20688401.txt,1,0,1,1
20689906.txt,0,0,0,1
20690924.txt,1,0,1,1
20691549.txt,0,0,0,0
20693680.txt,0,0,0,1
20695994.txt,0,0,1,1
20696615.txt,0,0,0,0
20697695.txt,0,0,0,0
20698527.txt,0,0,0,1
20699590.txt,0,0,0,0
20699661.txt,1,0,1,0
20702673.txt,0,0,0,0
20704234.txt,0,0,0,0
20705333.txt,1,0,1,0
20706670.txt,1,0,1,0
20707724.txt,0,0,0,0
20710026.txt,0,0,0,0
20711409.txt,0,0,0,0
20713624.txt,0,0,1,0
20718948.txt,0,0,0,0
20721471.txt,0,0,1,0
20724820.txt,0,0,1,0
20727163.txt,0,1,1,1
20727464.txt,0,0,0,0
20729327.txt,1,0,1,0
20729359.txt,0,0,0,1
207691.txt,0,0,0,0
2079279.txt,0,0,0,0
2079662.txt,0,0,1,0
20802035.txt,0,0,0,0
20804726.txt,0,0,0,0
20807581.txt,0,0,0,1
20809492.txt,0,0,1,1
2080967.txt,0,0,0,0
20821240.txt,0,0,0,1
20823202.txt,0,0,1,1
20823213.txt,0,0,1,0
20823523.txt,0,0,0,1
2082810.txt,0,0,1,0
20828565.txt,0,0,1,0
20831592.txt,0,0,0,1
20833813.txt,0,0,0,0
20836247.txt,0,0,0,0
2084267.txt,0,0,0,0
20844211.txt,0,0,0,0
20847111.txt,0,0,1,0
20847813.txt,0,0,0,0
20855886.txt,1,0,1,0
20860022.txt,0,0,0,1
208633.txt,0,0,0,1
208642.txt,0,0,0,0
20868225.txt,0,0,1,1
20875286.txt,0,0,0,1
20876594.txt,0,0,0,0
20881187.txt,0,0,1,1
20889506.txt,1,0,1,1
2091785.txt,0,0,1,1
20919905.txt,0,0,0,0
20921281.txt,0,0,0,0
20921987.txt,0,0,1,1
20922471.txt,0,0,1,1
20927480.txt,0,0,0,1
20930343.txt,0,0,0,0
20941575.txt,0,1,0,0
20941576.txt,0,0,0,0
20944006.txt,0,0,1,0
20944231.txt,0,0,0,0
20945402.txt,0,0,1,0
20947511.txt,0,0,0,1
20950440.txt,0,0,1,0
20950815.txt,0,0,0,0
20955650.txt,0,0,0,0
20970332.txt,0,0,0,0
20971039.txt,0,0,0,0
20971829.txt,0,0,1,1
20975954.txt,1,0,1,1
20978019.txt,0,0,0,0
20979383.txt,0,0,0,1
20981296.txt,0,0,0,0
2098715.txt,0,0,1,1
2099025.txt,0,0,0,0
21000979.txt,0,0,0,0
2100894.txt,0,0,0,0
21009546.txt,0,0,0,0
2101469.txt,0,0,0,1
2103199.txt,0,0,0,0
21035946.txt,0,0,1,0
21036327.txt,0,0,0,0
21040981.txt,0,0,1,0
21042003.txt,0,0,1,0
21044294.txt,0,0,0,0
21045298.txt,0,1,0,0
21045305.txt,0,0,0,0
21045315.txt,0,0,0,0
21046055.txt,0,0,0,0
21047981.txt,0,0,1,0
21048404.txt,0,0,0,0
21050670.txt,0,0,0,0
21050933.txt,1,0,0,0
2105744.txt,0,1,0,0
21057854.txt,0,0,0,0
21058398.txt,0,0,0,0
21058632.txt,0,0,0,0
21059396.txt,0,0,0,0
21062044.txt,0,0,0,1
21063701.txt,0,0,0,0
21063982.txt,0,0,0,1
2106828.txt,0,0,1,1
21068775.txt,0,0,0,0
21069406.txt,0,0,0,0
21070234.txt,0,0,1,1
21073605.txt,0,0,0,0
21081150.txt,1,0,0,1
21084666.txt,0,0,1,1
21084709.txt,0,0,1,0
21090726.txt,0,0,0,1
21093055.txt,0,0,0,0
21095632.txt,0,0,1,0
21098140.txt,1,0,0,0
21098224.txt,0,0,1,0
21098225.txt,0,0,1,0
21098488.txt,1,0,0,0
2110655.txt,0,0,0,0
21106786.txt,0,0,0,0
21115356.txt,0,0,0,0
21120455.txt,0,0,0,0
21122120.txt,0,0,0,0
2112260.txt,0,0,0,0
2112407.txt,0,0,0,0
2112562.txt,0,0,0,1
21131088.txt,0,0,0,1
21131350.txt,0,0,0,0
21131441.txt,0,0,0,1
2113587.txt,0,1,0,1
21139064.txt,0,0,0,1
21139211.txt,0,0,0,0
21139218.txt,0,0,0,0
21139220.txt,0,0,0,0
21139221.txt,0,0,1,0
21139371.txt,0,0,0,0
21142221.txt,0,0,0,0
21143715.txt,0,0,0,0
21148815.txt,0,0,1,0
21149607.txt,0,0,1,1
2115292.txt,0,0,1,0
21154004.txt,0,1,0,0
2115523.txt,0,0,1,0
21167605.txt,0,0,1,1
21167838.txt,0,0,1,0
21168182.txt,0,0,0,0
21169541.txt,0,0,1,0
21173239.txt,0,0,1,0
21174558.txt,0,0,0,0
21176205.txt,0,0,1,0
21176510.txt,0,0,1,0
21177247.txt,0,0,1,0
2117775.txt,0,0,0,0
21178843.txt,0,0,0,0
21179412.txt,0,0,1,1
21188630.txt,0,0,1,0
21189143.txt,0,1,0,1
21190524.txt,0,0,0,1
21194954.txt,0,0,0,0
21196373.txt,0,0,0,1
21199802.txt,0,0,0,0
212023.txt,0,0,0,0
21206020.txt,0,0,0,0
21206029.txt,0,0,0,0
21206057.txt,0,0,0,0
21206082.txt,0,0,0,0
21206161.txt,1,0,1,0
2120871.txt,0,0,1,1
21208931.txt,0,0,1,0
21209283.txt,1,0,1,0
21209773.txt,0,0,1,0
21212529.txt,0,0,1,1
21216728.txt,1,0,0,1
21216906.txt,0,0,0,1
2121733.txt,1,0,0,0
21224389.txt,1,0,0,0
21234622.txt,0,0,0,0
21235624.txt,0,0,0,1
21236653.txt,0,0,0,0
21237279.txt,0,0,0,0
21238436.txt,0,0,0,0
21242015.txt,1,0,1,1
21243821.txt,0,0,0,0
21244223.txt,0,0,0,0
21244775.txt,0,0,1,0
21245266.txt,0,0,0,0
21245909.txt,0,0,0,0
21246234.txt,0,0,0,0
21247657.txt,0,0,0,0
21247715.txt,0,0,0,0
21255353.txt,0,0,0,0
21255569.txt,0,0,1,0
21257960.txt,0,0,0,0
21261879.txt,0,0,0,1
21261930.txt,0,0,0,1
21265795.txt,0,0,0,0
21272103.txt,0,0,0,1
21278410.txt,0,0,0,1
21279346.txt,0,0,0,1
21281976.txt,0,0,1,1
2129610.txt,0,0,1,1
21296877.txt,1,0,1,1
21298676.txt,0,0,0,0
21301092.txt,0,0,0,0
21301102.txt,0,0,0,1
21301106.txt,0,0,0,0
21304888.txt,0,0,0,1
21304951.txt,1,0,0,0
21306085.txt,0,0,1,0
21308682.txt,0,0,1,0
21313837.txt,0,1,0,1
21314918.txt,0,0,0,0
21314979.txt,1,0,0,0
21315175.txt,0,0,1,0
21317286.txt,1,0,1,0
21317327.txt,0,0,0,0
21317560.txt,1,0,0,0
21320544.txt,0,0,0,0
21325845.txt,0,0,0,1
21329667.txt,0,0,0,1
21330348.txt,0,0,1,1
21333271.txt,0,0,0,1
21336274.txt,0,0,1,0
21336688.txt,0,0,0,0
21336927.txt,0,0,0,1
21337542.txt,0,0,1,0
21338464.txt,0,1,0,1
21341264.txt,0,0,1,0
21341652.txt,0,0,0,1
21344163.txt,0,0,1,0
21345213.txt,0,0,0,0
21345802.txt,1,0,0,0
21349650.txt,0,0,0,0
21353746.txt,0,0,0,0
21354790.txt,0,0,0,0
21356312.txt,0,0,0,0
21356370.txt,0,0,1,1
21358050.txt,0,0,0,1
21364539.txt,0,0,0,1
21367524.txt,0,0,0,1
21380576.txt,0,0,0,1
21380735.txt,0,0,0,1
21381310.txt,0,0,0,1
21386205.txt,0,0,0,0
21387009.txt,0,0,0,0
21387511.txt,0,0,0,0
21387995.txt,0,0,0,0
21388304.txt,0,0,0,0
21388634.txt,0,0,1,0
21390145.txt,0,0,0,1
21390750.txt,0,0,0,1
21391438.txt,0,0,0,1
21392200.txt,0,1,0,1
21393852.txt,0,0,0,0
21396502.txt,0,0,0,0
2139734.txt,1,0,1,0
2139801.txt,0,1,1,0
21398691.txt,0,0,1,0
21400651.txt,0,0,0,0
21402895.txt,0,0,1,0
21408067.txt,0,0,1,0
2141750.txt,0,0,0,0
21419508.txt,0,0,0,0
2142480.txt,0,0,1,0
21425779.txt,0,0,0,1
21429471.txt,0,0,0,0
21430219.txt,0,0,0,0
21430250.txt,0,0,1,1
21431229.txt,1,0,0,0
21431770.txt,0,0,0,1
21431772.txt,0,0,0,1
21435327.txt,0,0,0,1
21437250.txt,0,0,0,1
21439822.txt,0,0,0,0
2144188.txt,0,0,0,1
214426.txt,0,0,0,1
21443863.txt,1,0,1,0
2144454.txt,0,0,0,0
21445265.txt,0,0,0,0
21445548.txt,0,0,0,0
21450806.txt,1,0,0,0
21454545.txt,0,0,0,0
21455265.txt,0,0,0,0
21462053.txt,0,0,0,0
21462983.txt,0,0,0,0
21466637.txt,0,0,0,0
21466974.txt,1,0,0,1
2147105.txt,0,0,1,1
21471326.txt,0,0,1,1
2147176.txt,0,0,1,0
21471937.txt,0,0,0,0
21474118.txt,0,0,1,0
21477007.txt,0,1,0,1
21478876.txt,0,0,0,0
21481238.txt,0,0,0,0
21486688.txt,0,0,1,1
21487007.txt,1,0,0,0
21492746.txt,0,0,0,0
21494997.txt,0,0,0,0
21495152.txt,0,0,0,0
21499436.txt,1,0,1,1
21501898.txt,0,0,0,1
21502587.txt,0,0,1,1
2151023.txt,0,0,0,0
21513273.txt,0,0,0,1
21513291.txt,0,0,0,0
21518928.txt,0,0,1,0
21519342.txt,0,0,1,1
21519344.txt,0,0,1,0
21521703.txt,0,0,0,1
2152477.txt,0,1,1,0
21525392.txt,0,0,0,0
21527678.txt,0,0,0,0
21530675.txt,0,0,0,0
21530796.txt,0,0,0,0
2153104.txt,0,0,0,0
21535364.txt,0,1,0,0
2153585.txt,0,0,0,0
21535855.txt,0,0,0,0
21537342.txt,0,0,1,0
21538763.txt,0,0,0,0
21539750.txt,0,0,1,0
2154194.txt,0,0,0,0
21545183.txt,0,0,0,0
21548877.txt,0,0,0,0
21549648.txt,0,0,0,0
21550839.txt,0,0,0,0
2155144.txt,0,0,1,1
21552240.txt,0,0,0,1
21556170.txt,0,0,0,0
21558692.txt,0,0,0,1
21559424.txt,1,0,0,1
21560446.txt,0,0,0,0
21560483.txt,0,0,0,1
21565221.txt,0,0,1,0
21566327.txt,0,0,1,1
21566388.txt,0,0,0,0
2156806.txt,0,0,0,1
21569377.txt,0,0,1,0
21570406.txt,0,0,0,0
21573017.txt,0,0,1,1
21574022.txt,1,0,1,0
21575137.txt,1,0,0,0
21575704.txt,0,0,0,0
21576321.txt,1,0,1,0
21576961.txt,0,0,0,0
21585602.txt,0,0,1,0
21586573.txt,1,0,1,0
2158819.txt,0,0,0,1
2158888.txt,0,0,0,1
2158893.txt,0,0,0,0
21593057.txt,1,0,0,1
21595907.txt,0,1,0,1
21596508.txt,0,0,0,1
2159778.txt,0,0,0,1
2159779.txt,0,0,0,1
2159796.txt,0,0,0,0
21599460.txt,0,0,0,1
2160074.txt,0,0,0,0
2160430.txt,0,0,1,1
21608080.txt,1,0,1,1
2161250.txt,0,0,0,0
2161682.txt,0,0,0,1
21617928.txt,0,0,0,0
21618359.txt,0,0,1,0
21618842.txt,0,0,0,0
21622529.txt,0,0,0,0
21625246.txt,0,0,0,0
21625497.txt,0,0,0,0
21626145.txt,0,0,0,0
21627064.txt,0,0,0,0
21627487.txt,0,0,0,1
2162762.txt,0,0,0,0
21627651.txt,0,0,1,1
21628519.txt,1,0,1,0
2163105.txt,0,0,0,0
21632537.txt,1,0,0,1
21632541.txt,1,0,1,1
21633326.txt,0,0,0,1
21637845.txt,0,0,0,0
21637913.txt,0,0,1,0
21638958.txt,0,0,0,1
216398.txt,0,0,1,0
21640118.txt,0,0,1,0
2164478.txt,0,0,0,1
21646400.txt,0,0,0,0
21649462.txt,0,0,0,0
21649583.txt,0,0,0,1
21650050.txt,0,0,0,1
21659967.txt,0,0,0,0
2166031.txt,0,0,0,0
21664129.txt,0,0,0,0
21666233.txt,0,0,1,0
21666690.txt,0,0,0,0
21667085.txt,0,0,0,1
21668345.txt,0,0,0,0
21668513.txt,0,0,0,0
21669470.txt,0,0,0,0
21672094.txt,0,0,0,1
21672573.txt,0,0,1,0
21677192.txt,1,0,0,0
21679093.txt,0,0,1,0
21679239.txt,0,0,0,0
21680584.txt,0,0,0,0
21680705.txt,0,0,1,0
21685164.txt,0,0,0,1
21686811.txt,0,0,0,0
2168749.txt,0,0,0,0
21690321.txt,0,0,1,0
21691621.txt,0,0,0,1
21691788.txt,0,0,0,0
21696461.txt,0,0,0,0
21697819.txt,0,0,0,0
21699774.txt,0,0,0,1
21707055.txt,0,0,0,0
21707057.txt,0,0,0,0
21708990.txt,0,0,1,1
21713649.txt,0,0,1,1
21716958.txt,1,0,0,0
21719795.txt,0,0,0,0
21720130.txt,0,0,0,1
21728027.txt,0,0,0,0
21731631.txt,0,0,0,1
21734637.txt,0,0,0,0
21735366.txt,0,0,0,0
21738582.txt,1,0,0,1
21738769.txt,0,0,1,0
21741091.txt,0,0,0,0
2174116.txt,0,0,1,0
21742821.txt,0,0,0,0
21744116.txt,0,0,0,0
21747639.txt,0,0,0,0
2174775.txt,0,0,1,0
21749456.txt,0,0,1,0
21749879.txt,1,0,1,0
21750501.txt,0,0,0,0
21752429.txt,0,0,0,0
21757269.txt,0,0,0,0
21757685.txt,1,0,0,0
21763118.txt,0,0,0,1
2176609.txt,0,0,0,0
21767634.txt,0,1,0,1
21768281.txt,1,0,1,1
2176897.txt,0,0,0,0
21772035.txt,0,0,1,1
21780742.txt,0,0,0,1
21789203.txt,0,0,0,1
21789528.txt,0,0,0,0
21791427.txt,0,0,1,0
21791951.txt,0,1,0,1
21792380.txt,0,0,0,0
21793436.txt,0,0,0,0
21795793.txt,0,0,0,1
21797038.txt,0,0,0,0
21799473.txt,0,0,0,1
21804559.txt,0,0,1,1
21805909.txt,0,0,0,1
21808634.txt,0,0,0,0
2180957.txt,0,0,0,0
21809649.txt,0,0,1,0
21812657.txt,0,0,0,0
21814172.txt,0,0,1,0
21815083.txt,0,0,0,1
21821127.txt,0,0,0,1
21821769.txt,0,0,0,0
21824353.txt,0,0,0,0
21824414.txt,0,0,0,1
21825114.txt,0,0,0,0
21830832.txt,0,0,0,0
21831201.txt,1,0,1,0
21831885.txt,1,0,0,1
21839861.txt,0,0,0,0
21844230.txt,0,0,1,1
21844346.txt,0,0,0,1
21849.txt,0,0,1,0
21849159.txt,0,0,0,0
2185215.txt,0,0,0,1
21858226.txt,0,0,1,0
21858409.txt,0,0,0,0
21858784.txt,0,0,0,1
21860021.txt,0,0,1,0
21862594.txt,1,0,0,1
21862595.txt,1,0,1,1
21864997.txt,0,0,0,1
21865684.txt,0,0,0,0
21868122.txt,0,0,0,0
21868414.txt,0,0,0,1
21869825.txt,0,0,1,1
21870808.txt,0,0,0,0
21873477.txt,0,0,0,1
21875694.txt,0,0,0,0
21875957.txt,0,1,1,1
21878189.txt,0,0,0,0
21879358.txt,0,0,0,0
21880069.txt,0,0,1,0
21880143.txt,0,0,0,0
21880981.txt,0,0,1,0
21884718.txt,0,0,0,0
21887348.txt,1,0,0,0
21888018.txt,0,0,1,0
21888646.txt,0,0,0,0
21890891.txt,0,0,0,0
21892173.txt,0,0,0,0
21894481.txt,0,0,0,0
21896012.txt,0,0,1,0
21896770.txt,1,0,0,0
21897032.txt,0,0,0,0
21898129.txt,0,0,0,0
21902256.txt,0,0,0,0
21902700.txt,0,0,0,0
21903388.txt,0,0,0,1
21904597.txt,0,0,0,0
21904870.txt,0,0,0,0
21907287.txt,0,0,0,0
2190764.txt,0,0,0,1
2190828.txt,0,0,0,0
21908606.txt,1,0,0,1
21909674.txt,0,0,0,1
21912419.txt,0,0,1,1
21913394.txt,0,0,0,0
21913499.txt,0,0,0,0
21914872.txt,0,0,0,0
21917130.txt,0,0,0,1
21920553.txt,0,0,0,1
21923679.txt,0,0,0,1
